	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000166987.14	3757.42922079952	0.365855384008292	0.135080570326481	2.70842344775451	0.00676037061003884	0.0165050111428299
ENSG00000001617.11	8036.28621161062	0.676112827765032	0.249700343710804	2.70769682459103	0.00677518830296386	0.0165381219258407
ENSG00000197641.11	1102.52683046852	1.79650396634741	0.663485598225052	2.70767590306918	0.00677561537794034	0.0165381219258407
ENSG00000127954.12	1206.71088013548	-1.10228600577496	0.407226133881114	-2.70681548669162	0.00679320019123196	0.0165783558784621
ENSG00000129437.9	24.0563460042216	1.39002754357929	0.513534169958185	2.70678686034168	0.00679378594836243	0.0165783558784621
ENSG00000085832.16	2938.93581517083	-0.267116988712562	0.098689012980598	-2.70665376666677	0.00679650992940041	0.016580886083194
ENSG00000131187.9	358.700160409494	0.922943152162499	0.340987017426113	2.70668120777498	0.00679594822166437	0.016580886083194
ENSG00000062725.9	1825.48052237201	-0.325130948794995	0.120136113544434	-2.70635481041045	0.00680263213976336	0.0165937623900706
ENSG00000103494.12	383.024269769768	0.409702385155827	0.151392813532923	2.70622082775897	0.00680537752689666	0.0165983993880979
ENSG00000220008.3	8.9617273598619	-1.10103525878917	0.40688534112577	-2.70600866510164	0.00680972690722128	0.0166069469092235
ENSG00000213996.12	27.3880043541345	0.964323275070253	0.356462797007122	2.7052564339582	0.00682516794410694	0.0166425382842533
ENSG00000071655.17	5380.1665192573	0.375264825749857	0.138768299844481	2.70425469051952	0.00684577955979713	0.0166907272422938
ENSG00000185250.15	68.8889244793298	-0.68198475264998	0.252205602331328	-2.70408248804101	0.00684932838195033	0.01669730852978
ENSG00000196517.11	771.220349243401	-0.717871194498784	0.265514576527437	-2.70369786807016	0.0068572607641725	0.0167145731126705
ENSG00000163938.16	7049.9440162578	0.467836107936385	0.173046746264294	2.7035244408575	0.00686084021720967	0.0167212244649068
ENSG00000008517.16	5092.17089497806	0.991048821761554	0.366603393983124	2.70332691411792	0.00686491911754411	0.016729091268838
ENSG00000163518.10	5.25158330325309	-1.66021939288887	0.614167654553308	-2.70320226176086	0.0068674942929598	0.0167332921559958
ENSG00000148057.15	159.371205345165	-0.53606660817761	0.198413029465698	-2.70177119729069	0.00689712068996621	0.0168033966636063
ENSG00000197982.13	1962.97748263942	0.410617441931022	0.152004159855731	2.70135660971873	0.00690572505084512	0.0168222743337975
ENSG00000131779.10	1563.09705352993	0.304890116909909	0.112873173974641	2.70117430186209	0.00690951172424509	0.0168274604767634
ENSG00000185028.3	1.26584369075333	1.72178237730015	0.637420564791118	2.70117167911641	0.00690956621428354	0.0168274604767634
ENSG00000175697.10	55.1510073803135	-1.1420647746303	0.423056153943148	-2.6995583540992	0.00694315782231058	0.0169071742016027
ENSG00000118197.13	647.209163339204	-0.325730929532624	0.120672356193734	-2.69930031870495	0.00694854405424636	0.0169181942190346
ENSG00000140157.14	2369.86540003945	0.307748687100763	0.114042211884494	2.6985506683478	0.00696421355650766	0.0169542459334549
ENSG00000078081.7	1019.45031266423	0.900149992172951	0.333585401730324	2.69840942530407	0.00696716942789145	0.0169593414581591
ENSG00000176244.6	30.3065623589807	1.02680604940167	0.380617002438721	2.69774088604196	0.00698117561429451	0.016991330841329
ENSG00000135541.20	622.729827273138	-0.419623000342666	0.155584265589903	-2.69707864578498	0.0069950747610737	0.017023051814246
ENSG00000197429.10	353.123197477982	-0.381238510990823	0.141367052490019	-2.69679889532775	0.00700095364704522	0.0170352494288587
ENSG00000141985.9	6942.56444807559	0.323940037632313	0.120133756001421	2.696494710683	0.00700735104656366	0.0170487055540606
ENSG00000255245.3	1.46578912367294	-2.02071371010602	0.74941017109973	-2.69640550399883	0.00700922817471557	0.0170511620052239
ENSG00000138119.16	10736.0183342906	-0.542522214401032	0.201234112790426	-2.69597538348798	0.00701828530811745	0.0170710822938196
ENSG00000107263.18	3245.70496297684	-0.437136011993651	0.162178222021679	-2.69540513235629	0.0070303094036148	0.0170960981860018
ENSG00000172824.14	284.516505689411	0.765499184098409	0.284000113706408	2.695418583141	0.0070300255726598	0.0170960981860018
ENSG00000258643.5	169.222582853868	-0.991603536695686	0.367900167407189	-2.69530602196815	0.00703240109301929	0.0170981048473239
ENSG00000002330.13	2630.21885324954	0.400708830806842	0.148670377550417	2.69528360261918	0.00703287432288431	0.0170981048473239
ENSG00000196312.11	70.8269294424803	0.476803264003039	0.176935735155854	2.69478216813041	0.00704346612752157	0.0171217375961618
ENSG00000039523.17	3318.26773490988	-0.423253965121672	0.15706785287404	-2.6947205133128	0.00704476945113202	0.0171227882195438
ENSG00000166813.14	559.000330746273	-0.589207795294875	0.21866393530981	-2.69458150224941	0.00704770880606921	0.0171278145761741
ENSG00000121068.13	5602.2666300158	1.05670924642558	0.392174726069949	2.69448584057174	0.00704973218848141	0.0171306139073792
ENSG00000187243.16	845.29350753424	1.13803361962778	0.422385453376398	2.69430116622328	0.00705363979278457	0.0171379905768818
ENSG00000138075.11	4.80551382976217	1.24597738025477	0.462661699159316	2.69306359812965	0.00707987625620077	0.0171996103932619
ENSG00000099284.13	2151.44232502163	0.615615437450106	0.228606879379745	2.69289987738072	0.00708335369331292	0.0172059318086701
ENSG00000234438.3	0.326858552206382	-1.92086252907612	0.713391682775345	-2.69257768972479	0.00709020145442816	0.0172204373888842
ENSG00000134215.15	2566.0320451445	0.832627825935521	0.309268602474333	2.69224815992959	0.00709721141286624	0.0172334888188469
ENSG00000178074.5	678.438520507829	-0.326973867561211	0.12145037053917	-2.69224265113094	0.00709732865224691	0.0172334888188469
ENSG00000116544.11	50.9130021088212	0.952746930925176	0.353911321522067	2.69204988082239	0.00710143232459446	0.0172413233414314
ENSG00000081019.13	883.713417466241	-0.309907033367819	0.115130145977703	-2.69179745006001	0.00710680926307413	0.0172522468661214
ENSG00000138161.12	52.4825896624607	0.817336039687567	0.30366491989249	2.69157214464199	0.0071116115009414	0.0172617727417269
ENSG00000173456.4	2687.53635536744	0.367146893466412	0.136410571128138	2.69148417479705	0.00711348731141132	0.0172641939243241
ENSG00000239306.4	2692.9465251573	0.225572421093313	0.083823994583471	2.69102447591769	0.00712329685203856	0.0172858670276136
ENSG00000151923.17	3361.86502953634	0.246802703063791	0.0917316633656398	2.69048542246577	0.00713481521290558	0.0173116810054156
ENSG00000121281.12	821.285227457456	0.917027441206189	0.340959746762172	2.68954751965439	0.00715489594794437	0.0173582615098487
ENSG00000183337.16	1583.65039362646	-0.482154800047913	0.179331173398198	-2.688627921802	0.00717463401165463	0.0174039992759575
ENSG00000269586.7	42.7737555078852	2.37842234995013	0.884738849997304	2.6882761505922	0.00718219727303068	0.0174201961498878
ENSG00000150873.11	7.44102734446414	1.12860860636549	0.419866272264835	2.68801921211145	0.00718772610384867	0.0174314551878161
ENSG00000103121.8	1323.45968234324	0.349911159579978	0.130199520306275	2.68749960642607	0.00719891871254791	0.0174564453755048
ENSG00000119280.16	3081.86763319393	-0.350506332176833	0.130433634003471	-2.68723887710976	0.00720454086568552	0.0174679234310984
ENSG00000155622.6	14.9567900746763	2.32337624152379	0.864674789202384	2.68699431339612	0.00720981801857637	0.0174785622808507
ENSG00000113282.13	4076.6634154101	-0.409672612010155	0.152482534731594	-2.6866854799553	0.00721648692880095	0.0174925720893466
ENSG00000261150.2	2685.02412053361	-0.863248852453946	0.321372454402036	-2.68613205839361	0.0072284512946321	0.0175173953200703
ENSG00000180210.14	12.4488437504391	1.57592855491933	0.586691239978503	2.68612934288413	0.00722851004482551	0.0175173953200703
ENSG00000100292.16	3291.14360569795	0.914529395890863	0.340505418748511	2.68579983029965	0.00723564224909686	0.017530447813972
ENSG00000137486.16	917.400559686376	-0.689734254184338	0.256807931967945	-2.68579809392504	0.007235679849143	0.017530447813972
ENSG00000139926.15	2983.63691098923	-0.674183641784529	0.251023492099814	-2.68573923557902	0.00723695449149387	0.01753137509056
ENSG00000275023.4	7301.96892032485	-0.405855472563854	0.151130972661785	-2.68545530684908	0.00724310611217437	0.0175441150635736
ENSG00000086506.2	3.81664990909234	1.85233355648702	0.689844696969987	2.68514575037403	0.0072498183322368	0.0175582096030614
ENSG00000115170.13	1280.09967075626	-0.444217207074257	0.165443415086252	-2.68500989805288	0.00725276582710688	0.0175631840701753
ENSG00000074582.12	1017.05646605169	0.373148101911037	0.138979190560171	2.68492067342616	0.00725470225782475	0.0175657092362409
ENSG00000099330.8	938.293408038257	0.504469539027644	0.187895536962991	2.68484045540159	0.00725644361546381	0.0175677615107226
ENSG00000206127.10	3.14360731180399	-1.59965187468471	0.595839081590513	-2.68470451856674	0.00725939536284288	0.0175727432576403
ENSG00000171067.10	2102.1286772659	0.42052731878839	0.156642607487132	2.68462920487924	0.00726103119634372	0.0175745387508105
ENSG00000135409.10	2.12086896135341	-1.12369822984604	0.418592051469896	-2.68447101635147	0.00726446817071464	0.0175806927312936
ENSG00000277586.1	83.5376704093628	1.83412528336681	0.683338896561303	2.68406392874238	0.00727331970824491	0.0175999473329142
ENSG00000196177.12	1058.38362329408	-0.663335553612614	0.247143344292474	-2.68401140039446	0.00727446256669875	0.0176005460624115
ENSG00000168828.5	0.579866260008131	-1.57826405678505	0.588091680871891	-2.68370410281124	0.00728115166485905	0.017614562107627
ENSG00000085872.14	3399.9027122392	0.244140083261255	0.0909805952765631	2.68343026904932	0.0072871169893903	0.0176268239654757
ENSG00000173988.12	5.39237570250192	1.2490321753849	0.465555252899335	2.68288708505878	0.00729896294586688	0.0176533057295385
ENSG00000130312.6	1784.65503756957	0.348354350362075	0.129884906799373	2.68202333085677	0.00731783560199007	0.0176967736949701
ENSG00000179826.6	5.24997431169751	2.11813947765721	0.789841675098306	2.68172666046468	0.00732432781626733	0.0177102949386826
ENSG00000147684.7	6970.71614044098	0.416100414151821	0.155193349025353	2.68117426916179	0.00733642989344725	0.0177373758899876
ENSG00000271383.6	515.088018403829	-0.488127334602732	0.182068819005516	-2.68100456337855	0.00734015149714367	0.0177441910992321
ENSG00000255529.7	1635.79266864855	-0.359025637219556	0.133936130897045	-2.68057345553408	0.00734961319757632	0.0177648791209493
ENSG00000113638.12	416.013328053498	-0.403931120310791	0.150700736420292	-2.68035266386663	0.00735446323843021	0.0177744165024695
ENSG00000078898.6	4.3648703144194	2.22750930887553	0.83106380648527	2.6803108154789	0.00735538282857932	0.0177744535134688
ENSG00000256463.8	12.2274491252	-2.0889303437748	0.779416930618309	-2.68011928111141	0.00735959298398914	0.0177824412653092
ENSG00000146926.10	1.17641717232796	1.91315626861005	0.714242647724132	2.67858027619345	0.00739350071250934	0.0178621742877438
ENSG00000198870.7	28.829627451228	0.634439816239588	0.236878394641076	2.67833551135344	0.00739890632752666	0.0178730370866246
ENSG00000105755.7	2408.99766399821	0.536411769076574	0.200338017778237	2.67753357563092	0.00741664186797441	0.0179136781220085
ENSG00000135473.14	2005.78597485232	0.602096430915795	0.22492856144707	2.67683404473949	0.00743214376106954	0.0179469193240518
ENSG00000104325.6	3968.0488971791	0.471509577164757	0.176144750973964	2.67683013293113	0.00743223053000517	0.0179469193240518
ENSG00000183629.13	2.260550293226	2.1950442148472	0.820467028924793	2.675359444637	0.00746491674211112	0.0180236338880894
ENSG00000146587.17	944.990407624203	0.329920043158769	0.123328560297222	2.67513090531228	0.00747000761131311	0.0180337103424184
ENSG00000139180.10	3419.94895742021	0.321662143760662	0.120264516585945	2.6746221819367	0.00748135095207001	0.0180588768652693
ENSG00000103569.9	211.258989491519	1.1653794514861	0.435781943189246	2.67422611170471	0.00749019308366348	0.0180780003993725
ENSG00000157353.16	1237.875884537	0.439423190696492	0.164373153786449	2.67332700367472	0.00751030015394154	0.0181243044598987
ENSG00000156709.13	2361.84985020189	0.276894650159369	0.103582198453243	2.67318761615547	0.00751342165592901	0.0181296115969728
ENSG00000120440.13	1.05643980797046	-1.64661058677227	0.615996282159441	-2.67308526765762	0.00751571443137058	0.0181329179898147
ENSG00000079215.13	1119.3701135952	0.925473406667202	0.346374426453275	2.67188722950378	0.00754259915596488	0.018195548479338
ENSG00000116198.12	1549.624538968	-0.252610307701798	0.0945525188609208	-2.67164017146247	0.00754815400541742	0.0182067143367879
ENSG00000204889.10	9.6383367479184	1.6199286015505	0.606364064317487	2.67154453385007	0.00755030530470209	0.0182096688428496
ENSG00000151612.15	1012.18849378387	-0.479057058818549	0.17932406199106	-2.67146000095866	0.00755220726896156	0.0182120213567303
ENSG00000175463.11	369.628475064245	-0.981767410254751	0.367539949711317	-2.67118557050976	0.00755838483166367	0.0182218710928269
ENSG00000138172.10	940.648554084576	-0.547761011975382	0.205064086154042	-2.67116988766092	0.00755873799702054	0.0182218710928269
ENSG00000171509.15	27.4721278830168	1.14397225953281	0.428268764816699	2.67115501645896	0.00755907289839797	0.0182218710928269
ENSG00000197483.9	459.675063043472	0.322443852070531	0.120765285616403	2.67000446713418	0.00758502378274611	0.018282186078928
ENSG00000176988.8	1.29956403725302	1.80411970096695	0.675865451007151	2.66934742451847	0.00759987932201118	0.0183157464386282
ENSG00000145217.13	73.5686610915814	0.69474573136748	0.260287644949524	2.6691460192135	0.0076044382565707	0.0183244867440424
ENSG00000114933.15	896.532354724544	-0.344620738546861	0.129118854138433	-2.66901949251641	0.0076073035208866	0.0183274925137202
ENSG00000164434.11	45.1554782605003	2.25990582133163	0.84672107426563	2.66900859092431	0.00760755043851459	0.0183274925137202
ENSG00000140612.13	5425.69891263224	0.247189009112772	0.0926167592499409	2.66894470411876	0.00760899759897032	0.0183287324516373
ENSG00000162711.16	130.246744690039	-0.936474211068092	0.350936523953391	-2.66850027611395	0.00761907158948769	0.0183507500506029
ENSG00000078487.17	248.488510316063	-0.54607695612041	0.204705804791353	-2.66761832512273	0.00763909846443287	0.0183967311218932
ENSG00000113389.15	130.795912293371	-1.02697599621774	0.385107498833736	-2.66672552294579	0.00765941978977656	0.0184434099458346
ENSG00000147133.15	1807.02238497627	-0.377644058152315	0.141635970708199	-2.66630049036303	0.00766911109114783	0.0184644840283687
ENSG00000155868.7	479.919925444521	-0.293906743191063	0.110251826535984	-2.66577663541145	0.00768107079209553	0.0184910137770275
ENSG00000131269.15	765.467028503118	-0.330614200082293	0.124041053900259	-2.66536110172152	0.00769056938515481	0.0185103646142017
ENSG00000166971.16	1501.50809247181	-0.35483414187293	0.133128904822072	-2.66534260420132	0.0076909924605304	0.0185103646142017
ENSG00000260001.6	19.9528577274586	1.23289817098576	0.462630408239089	2.66497434891611	0.00769941953974403	0.0185261097408751
ENSG00000184194.5	200.876583261171	0.901478062208901	0.338266570426352	2.66499305879584	0.00769899118719576	0.0185261097408751
ENSG00000081791.8	1994.74452267132	-0.334728057322538	0.125637537998111	-2.66423604486401	0.00771633967068084	0.0185645498857898
ENSG00000118271.9	137.763295793118	1.98427346732272	0.744858931705651	2.66395874824101	0.00772270323706304	0.0185753126318785
ENSG00000164306.10	403.331532614974	-0.305210561103724	0.114568639868964	-2.66399742069737	0.00772181547662116	0.0185753126318785
ENSG00000125629.14	1147.66506970155	0.368721976500009	0.138436358945122	2.66347641118021	0.00773378339793266	0.0185996875651247
ENSG00000171564.11	24.3697967587729	2.11970918277063	0.795876457950329	2.66336459835696	0.00773635397524866	0.0186035935573144
ENSG00000121749.15	1560.12718969627	-0.320464721113991	0.120332807035022	-2.66315337446355	0.00774121210297124	0.0186129987885019
ENSG00000120708.16	15200.7047901921	1.08870520415901	0.408843642992796	2.66288891320291	0.00774729853865519	0.018625354705945
ENSG00000138622.3	10.8362388127778	1.6039578430023	0.602402895529305	2.66259982298552	0.00775395670214302	0.0186390819294757
