	logFC	logCPM	F	PValue
ENSG00000125170.10	0.00831752820409336	6.38601406897659	0.40108647079637	0.860933648340983
ENSG00000167173.18	0.00832159976501251	6.44443033257916	0.686946781383119	0.850733286352403
ENSG00000170242.17	0.00837964382842444	6.64258097967739	3.37237381068582	0.842844485272833
ENSG00000079432.7	0.00838874305712546	6.68303559959357	1.99290419486831	0.839040476849135
ENSG00000039319.16	0.00840976977214636	6.49521559105736	1.90370709872259	0.849206416179921
ENSG00000114784.3	0.00842183208412717	6.52377016779949	1.67395237626055	0.847770728123231
ENSG00000136982.5	0.00846392188146814	5.88319485203473	0.169634102009821	0.879426859333037
ENSG00000187866.7	0.00852425912151518	6.40136612774006	3.29087412865042	0.850377311070615
ENSG00000117475.13	0.00854779763444446	6.32140015912096	1.47398901852628	0.857227214573428
ENSG00000139651.10	0.00854956045623139	6.46293598470698	2.58323010060211	0.848440438578108
ENSG00000121440.14	0.00856328916195115	6.3965701386384	0.148729460942311	0.845409151716515
ENSG00000197903.7	0.00856834060610271	6.02823670015634	0.186853850235941	0.871740397591836
ENSG00000167074.14	0.00859610973476174	6.49836832767171	0.594620350238483	0.846485224863959
ENSG00000145337.4	0.00859806217072063	6.49025676954729	1.29987441679589	0.844370098781161
ENSG00000171298.12	0.00860062653789584	6.58460010582685	1.02636472963929	0.83988445157283
ENSG00000168802.12	0.00862341986208664	6.56358717855875	3.56605548067651	0.840539371652135
ENSG00000169155.9	0.00862867299744596	6.39912823154245	1.30399645696199	0.852667203849493
ENSG00000067365.14	0.00866532891942364	6.30643999686416	1.67173591715155	0.857682249098252
ENSG00000051128.18	0.00867149444005577	6.39692168486252	0.417830178944684	0.84936649120001
ENSG00000150316.11	0.00868601957007651	6.47312981641509	4.28212773075814	0.845635628812718
ENSG00000196914.8	0.00872133731417045	6.68995388340783	1.96427507769694	0.830645202509496
ENSG00000057608.16	0.00872172349879345	6.67889957809795	3.38490610643484	0.830095063064735
ENSG00000124226.10	0.00872963120424949	6.57299770678796	3.83836321045307	0.839818319674952
ENSG00000117791.15	0.00873613278179208	6.3054572218583	0.301571236798149	0.849291746668669
ENSG00000172977.12	0.0087407986891278	6.50460634620916	3.92618974739549	0.843934988536274
ENSG00000175087.9	0.00879874954982713	6.16629064025664	0.491148289543498	0.86424232720043
ENSG00000167978.16	0.00879995675409855	6.97509125994703	2.50441716588281	0.810258863954802
ENSG00000132631.5	0.00880094980279628	4.07901511889757	0.00470355086997374	0.963257984642772
ENSG00000173926.5	0.00881926180988183	6.14131963915901	0.263496178436724	0.858892260364595
ENSG00000101193.7	0.00885054760503731	6.53118597242496	3.01472601590247	0.841758646001162
ENSG00000100225.17	0.00887285267576642	6.64608529601226	2.2087318257896	0.831042300877503
ENSG00000171806.11	0.00889506394735104	6.00836348228997	0.543722266112705	0.868648243094906
ENSG00000134308.13	0.00890613656893989	6.73792732791514	4.27475678302979	0.824037018258393
ENSG00000145740.18	0.00893042456647947	6.43638350242197	3.68566981508852	0.841604156978804
ENSG00000132612.15	0.00893815033801448	6.61749382738296	4.97291432185652	0.832986309784112
ENSG00000109016.17	0.00894036560885979	6.31920663837901	1.58111350076913	0.847888730537654
ENSG00000167523.13	0.00895887108457745	6.11150566481142	0.934385508806845	0.866452635195144
ENSG00000111321.10	0.00896581325805187	6.56761336972889	0.559790305214759	0.829415104665327
ENSG00000033178.12	0.00897022060757272	6.48052430106239	1.7873300471895	0.840373411443912
ENSG00000107164.15	0.00897218963591752	6.51692979183976	4.21732915867431	0.836872640735378
ENSG00000275074.1	0.00899231033037433	6.13080838937807	0.54963488081769	0.860602669324296
ENSG00000203950.6	0.00904306793201247	6.47096239421687	2.5536239347055	0.838801906951093
ENSG00000198700.9	0.00909776552119911	6.57282130277126	5.79515088793993	0.832122065617218
ENSG00000168005.8	0.00912332081671064	6.28680518955899	1.00305453104168	0.852027852271963
ENSG00000127364.3	0.00912954929174674	5.63924162903379	0.0849502076006271	0.894305702243705
ENSG00000258472.8	0.00916169454919352	6.03867664173033	0.3639627909162	0.868109072723796
ENSG00000168887.10	0.00919993730958892	6.40440532076506	1.77846313025262	0.843155325653732
ENSG00000004777.18	0.00920219675374572	6.42952046679514	0.845050224557426	0.843353775136715
ENSG00000080503.19	0.00921178351127542	6.65042950701289	3.03265798165656	0.824300081457329
ENSG00000159111.12	0.00921525481666315	6.47532311591004	3.47898859833443	0.8359856723207
ENSG00000140557.11	0.0092409770227763	4.99874816497434	0.00693493050650432	0.933634039565138
ENSG00000125821.11	0.00927843975440223	6.36744994459679	2.10182300840933	0.84189994528089
ENSG00000171466.9	0.00928142299550213	6.37011958659007	2.55882180225322	0.842195625373425
ENSG00000070610.14	0.00933742008138968	6.64611827143228	3.18775229033977	0.824859887707352
ENSG00000133243.8	0.00936288120421926	6.64490748630361	2.56877416103257	0.823913986604123
ENSG00000048028.11	0.00937200226854912	6.38744886083696	1.06396543735488	0.844604947747401
ENSG00000165733.7	0.00938529619453716	6.50850346089092	3.73221179331904	0.830848949096032
ENSG00000184056.14	0.00939617010456364	6.33598399984407	2.85555198815704	0.843301137704336
ENSG00000075089.9	0.00940906623759005	6.32356074317745	1.90233499884942	0.843289255496303
ENSG00000101966.12	0.00942637481993592	6.48082078858227	3.2277551676582	0.832108401722135
ENSG00000009844.15	0.00943117373968041	6.42288169422971	2.39818837388281	0.836698321475376
ENSG00000138002.14	0.00946424129901166	6.44052734351115	1.7259824497408	0.835362032343338
ENSG00000181885.18	0.00948015338458174	6.00886074106764	0.0726935385398148	0.858670530901187
ENSG00000022567.9	0.00949024708240542	6.36226696083337	0.675310692027768	0.846538946420418
ENSG00000115568.15	0.00950667671906623	6.41756868965856	3.09218006618096	0.836611847407115
ENSG00000125835.17	0.00951026381111839	6.57136774568607	2.24038758642823	0.823276253266039
ENSG00000181007.8	0.00951879102148802	5.99575338683725	0.430668025852107	0.859787008739401
ENSG00000158805.11	0.00954942344225514	6.54744713238092	2.29003665572923	0.826904752600909
ENSG00000155975.9	0.00955524824596509	6.44809359477413	3.53296990206199	0.830913145262442
ENSG00000166575.16	0.00958634917080298	6.29960719104219	1.1973266897425	0.830154854127865
ENSG00000100968.13	0.00960915815466491	6.53674836802935	0.588425961301652	0.81752707393095
ENSG00000166509.10	0.00961012759592628	4.35489256516224	0.00227046362659042	0.961996896641015
ENSG00000107949.16	0.00963109795606823	6.45800813786954	3.79383465541396	0.830421305500863
ENSG00000173273.15	0.0096323186301638	6.53851090924703	4.29373390475444	0.826694192018947
ENSG00000128463.12	0.00963315395682242	6.52453391168166	5.99503281616473	0.825420622327112
ENSG00000213967.10	0.00965166756169869	5.6393852155604	0.0811790220073974	0.886212050372562
ENSG00000176567.1	0.00966556553110854	3.90028909355669	0.659740621163145	0.86678578054585
ENSG00000181689.1	0.00966829577443488	3.9042491694659	0.4354251270961	0.866785831896483
ENSG00000196262.13	0.00967858267320722	6.85494895734525	3.38087234076289	0.800633421631102
ENSG00000204118.1	0.00970480805999356	5.09650135212085	0.0109623862800844	0.926196890748331
ENSG00000243725.6	0.0097287305907379	6.39520364764788	3.41594397662088	0.833547736629495
ENSG00000165996.13	0.00974952481442785	6.13859697662136	0.241070420616724	0.849985046038083
ENSG00000182973.18	0.00977858495252454	6.34979951542996	3.59361260967469	0.835546900235251
ENSG00000197121.14	0.00980212774738689	6.34621205333774	0.70185605859319	0.835795856037498
ENSG00000169953.11	0.009807549019171	4.8261320167618	0.0048488614058675	0.944486947579415
ENSG00000161021.11	0.00981470841101264	6.5469313681403	3.35106126584187	0.819944559653522
ENSG00000149187.17	0.00985019017013354	6.6767403196529	3.76612496413128	0.811003747395177
ENSG00000069399.12	0.00987484911540553	6.46727878398927	0.459150087278749	0.819148080147982
ENSG00000106105.13	0.00988170665353933	6.57539434663765	1.93700800860521	0.817768585657945
ENSG00000172273.12	0.00994490940022576	6.39915757558443	2.5948814001063	0.831523710298306
ENSG00000105855.9	0.00994918634256674	6.28388680364853	0.174148003636169	0.843575999323167
ENSG00000175482.8	0.00995359261146932	6.49876287870381	1.70165151428391	0.820323037059274
ENSG00000177595.17	0.00998160192248398	6.46746399588488	1.49802232072725	0.824768109909162
ENSG00000074603.18	0.0100034490003817	6.49851911037396	4.56681843132616	0.820206178743813
ENSG00000173726.10	0.0100224499618294	6.69293731676986	3.88812580492267	0.806243369333899
ENSG00000145041.15	0.0100234744457156	6.47140383598923	2.92634550105777	0.821458763534634
ENSG00000104824.16	0.0100359988182926	6.74623197505542	5.96249693626043	0.802200458931039
ENSG00000212719.10	0.0100390814048266	6.30093681697126	0.335287970747313	0.835298693816308
ENSG00000104731.13	0.0100720047487028	6.45080525502032	2.70017215631114	0.824797500721696
ENSG00000119446.13	0.0100844990204775	6.39894440424812	4.47876138956825	0.826377429035078
ENSG00000257138.1	0.0101068397303746	3.99740902022001	0.00815826856575472	0.951557789274432
ENSG00000153187.16	0.0101127344807946	6.79647497127666	5.67829163274302	0.796523463394322
ENSG00000180336.17	0.0101236643452512	5.48429969827799	0.0759299705904161	0.891775501575988
ENSG00000279483.1	0.0101304423719328	6.77963224832075	2.74190191295959	0.796202463546018
ENSG00000119328.11	0.010163938060585	6.29640185642464	2.27290458877482	0.833275870616148
ENSG00000146232.14	0.0101735755316006	6.17389236580041	0.515433307823533	0.842510368189564
ENSG00000181935.3	0.0102197787725455	3.9048766817807	0.205163790049803	0.902082168756438
ENSG00000117862.11	0.0102374571090296	6.46917536044543	4.49147289619962	0.816756119414664
ENSG00000073614.11	0.0103365802768884	6.51742806739143	4.57272722852059	0.811319332951235
ENSG00000115514.11	0.0103567185579209	6.28556429326621	1.52363114047661	0.827755214508702
ENSG00000168137.15	0.0103573508349216	6.67198765010227	3.22757064907169	0.801296321753408
ENSG00000042088.13	0.0103584237757642	6.18231451928388	1.25715416515263	0.836816508423975
ENSG00000084207.15	0.0103672315536902	6.73543996034279	1.79109975818015	0.798190607461239
ENSG00000090470.14	0.0103737375407263	6.384192382281	5.67354668883316	0.822570543773996
ENSG00000136715.17	0.0103883023342311	6.42969461391399	3.78238140422173	0.820490494633746
ENSG00000063601.16	0.0103909119651181	6.4483293986226	2.42440545033631	0.821862354534289
ENSG00000110680.12	0.0103966717591338	4.92069047297643	0.00694381209247738	0.933591653845981
ENSG00000135723.13	0.0104230880265911	6.50016241523922	2.26618662910662	0.807453299978307
ENSG00000166548.15	0.010443528490695	6.47727342850404	1.65507026751631	0.807969082987023
ENSG00000173535.13	0.0104626895228676	5.72214848095058	0.122721918276129	0.857004798727736
ENSG00000112033.13	0.0104651997116666	6.55027609172269	1.97196277688286	0.81140120498054
ENSG00000126777.17	0.0104806961860198	6.71980977251411	3.50937157625892	0.794651681766271
ENSG00000132819.16	0.0104945236995696	6.46997805970766	0.683565017184405	0.823542434457398
ENSG00000171428.13	0.0105136934685856	5.75569662827212	0.165218652360068	0.856754658363754
ENSG00000179600.3	0.0105149785509871	3.93816768972525	0.0566152609026638	0.908185605055188
ENSG00000185619.17	0.0105327871606967	6.62174428956402	3.51379300671317	0.800104087033826
ENSG00000282558.1	0.0105426912765031	4.19427249874803	0.00290140480387844	0.957348338143438
ENSG00000120500.17	0.0105448446621688	4.27008949936077	0.00463310702545241	0.948319355110102
ENSG00000268350.7	0.0105464622758357	6.50223702206724	1.3879770091082	0.807059724538241
ENSG00000102897.9	0.0105840390588069	6.37901384587277	2.23217874663817	0.817580643183191
ENSG00000088451.10	0.0106247555260656	6.17262799546738	1.79382252700399	0.828415141072451
ENSG00000182179.10	0.0106703163009249	6.51409156366238	1.26450446290733	0.804959088161891
ENSG00000143409.15	0.0106906321751843	6.42697328793972	1.38537904505887	0.817910510340888
ENSG00000198522.13	0.0106994588105648	6.41062715306077	6.30850191626879	0.813619169712226
ENSG00000113360.16	0.0107149998160087	6.49386586042844	5.48303026497864	0.809221843300985
ENSG00000205531.12	0.0107379103582625	6.64923764237067	6.89933113039229	0.801022963059381
ENSG00000181104.6	0.0107475757168819	6.30723844852088	0.385962220585093	0.81364928715819
ENSG00000225921.6	0.010773177856622	6.44715119973953	4.78310674701503	0.81050838012949
ENSG00000168306.12	0.0107899310342547	6.2264284507317	0.197740248652387	0.818913658101543
ENSG00000204619.7	0.0107904272714574	6.52999326526432	4.5512393681626	0.806162277421618
ENSG00000188033.9	0.010797384106815	5.77382461019636	0.209662821095076	0.855378634780681
ENSG00000103197.16	0.0107979417730935	6.66128427075462	4.07865974304186	0.796167908946403
ENSG00000143862.7	0.0108077801606771	6.51507240979025	4.36076759650409	0.805557330000282
ENSG00000124243.17	0.0108312461064422	6.10300899644734	0.360898257816817	0.846708676006334
ENSG00000125944.18	0.0108417141686935	6.63703117303854	5.69005581475913	0.794587351840583
ENSG00000221978.11	0.0108547134870297	6.77664582342388	3.43503094488091	0.781933098959448
ENSG00000147378.11	0.0108956797041411	4.75639729441967	0.0117879491701914	0.91354451038191
ENSG00000205777.17	0.0109004789047646	4.17172841224255	0.00298658657553909	0.956656647304578
ENSG00000148843.13	0.0109208238696938	6.47864236554242	3.36883138820862	0.806384652518196
ENSG00000197786.3	0.0109568766092051	3.90877694219147	0.0480647716440672	0.936413632412905
ENSG00000177565.15	0.0109794404879777	6.62540394095381	5.78741309343024	0.793153389914817
ENSG00000170860.3	0.0109988657276024	6.41423545057828	3.22631584074235	0.810146633316783
ENSG00000105894.11	0.0110135308157064	6.24983753275292	0.124381383764892	0.839708314075331
ENSG00000197579.7	0.0110220809445194	6.35542816671398	3.43600799396058	0.812332089497716
ENSG00000184402.14	0.0110228002181397	6.42467006849152	2.463945057864	0.810959860480813
ENSG00000104872.10	0.0110295540748068	6.47659829808816	5.18546839521785	0.805120779601044
ENSG00000108671.9	0.0110357639860709	6.58810537770266	5.52737018462102	0.795600428742453
ENSG00000005100.12	0.0110396477614595	6.37453597514727	3.38633164156721	0.810697552489241
ENSG00000092931.11	0.0110504337379846	6.35273283029336	4.32022036341856	0.812609717548161
ENSG00000116213.15	0.0110531719168134	6.40297172449424	3.90970871861508	0.810363804897616
ENSG00000164654.15	0.0110561445449844	6.39833396469306	2.29504887285818	0.813413657898522
ENSG00000144468.16	0.0110945227630025	6.36135996121265	3.90483095703702	0.811490170140118
ENSG00000188649.11	0.0111007528622117	5.15653771572009	0.0224901949388318	0.894517723051476
ENSG00000267680.5	0.0111130807103901	6.43157810351991	2.77996343756998	0.804857113491027
ENSG00000119820.10	0.01111626020105	6.51888975214958	5.5058868266001	0.800313155187154
ENSG00000064313.11	0.011117814045251	6.38756038435444	4.85697515061956	0.806126278392227
ENSG00000130402.11	0.0111256345391427	6.81895014845488	3.18558683912205	0.77134718753745
ENSG00000121931.15	0.0111338720951368	6.23614351687454	1.28861102994686	0.821940973604418
ENSG00000111850.10	0.0111500806166979	6.14230475413103	1.92655291342692	0.829109973071929
ENSG00000118200.14	0.0111552361380546	6.50728991626645	2.45860977245717	0.795096610152994
ENSG00000198363.15	0.0111695290635997	6.67487475429763	1.72353037662764	0.77453609525745
ENSG00000070423.17	0.0111804733581677	6.4862094998722	2.31702184020071	0.803617760841849
ENSG00000282034.1	0.0112165552656488	6.54247225442105	3.5131515617986	0.79814064237155
ENSG00000156639.11	0.0112423929421713	6.59930245403201	4.16727629251171	0.791520631988501
ENSG00000001084.10	0.0113029382350826	6.4457209701229	1.84011135615939	0.799352817324426
ENSG00000104375.15	0.0113102371643489	6.33103746160417	1.55411308389252	0.803734326003969
ENSG00000065809.13	0.0113208001584994	6.4881025992696	0.861035885289201	0.793109203218772
ENSG00000123933.14	0.0113459283782842	6.64971867931903	2.26169106788122	0.782456168687611
ENSG00000173088.12	0.0114352504821761	4.9067353058443	0.0215475621983331	0.904559488908556
ENSG00000204923.3	0.0114715142197871	5.94372105576868	0.799845609790616	0.835101462391238
ENSG00000160753.15	0.0114968042627145	6.50193936339649	2.2712747200594	0.795118410688787
ENSG00000117713.17	0.0115046558468932	6.63216807355195	5.58603305972367	0.783933144306374
ENSG00000182759.3	0.0115270562632401	5.15477903368909	0.0136668003080817	0.91044832737243
ENSG00000115350.11	0.0115356553065332	6.37421912593748	1.8129724871722	0.799346586413504
ENSG00000160209.18	0.0115501614815488	6.64990959326755	2.36783003962084	0.779370551366059
ENSG00000136937.12	0.0116172034590762	6.44692194593233	7.19550257087472	0.798353709654752
ENSG00000146830.9	0.0116423176936952	6.65525796548556	3.91679461975108	0.779117861616305
ENSG00000261796.1	0.0116445710990317	6.38163319906824	1.48217579722011	0.798216315202118
ENSG00000136371.9	0.0117231578500809	6.20363453512976	1.46715148606583	0.809472410404724
ENSG00000214782.7	0.0117316709941254	4.02080975105181	0.0244794160497951	0.9245810815369
ENSG00000204703.4	0.0117428135743205	3.92326093946695	0.0567307878766515	0.924581098298378
ENSG00000173145.11	0.0117432725273444	6.28849439795972	2.06409585050513	0.803632980004713
ENSG00000189362.11	0.0118197881332818	6.10848910405604	1.50184291460904	0.816459661216981
ENSG00000086065.13	0.011827968562074	6.52493276278302	4.61781194450918	0.785533787714056
ENSG00000189114.6	0.0118429302415017	6.24427447257978	2.68038921754135	0.809025526501987
ENSG00000166377.19	0.0118490776952671	6.40304478927242	5.42563927459731	0.796365961790177
ENSG00000164822.4	0.0118535555895163	4.40272991664125	0.00470387649789596	0.945321871228278
ENSG00000151445.15	0.0118548764836967	6.3822597330663	5.98244297254396	0.798425097616885
ENSG00000169398.19	0.0118678887386966	6.6000216565469	3.80815046295354	0.775787262733104
ENSG00000229972.7	0.0118680616969626	4.20234851109607	0.00446855635757176	0.952863960337842
ENSG00000266074.8	0.0118689030648812	6.46453377737097	0.711069115318797	0.788396428403094
ENSG00000163463.11	0.0118775401538717	6.52604669793237	5.81934018413268	0.783956184827975
ENSG00000078304.19	0.0119013458808816	6.63554596031352	4.98114707377474	0.777265223480152
ENSG00000101236.16	0.0119063405903713	6.48399598936006	1.87974785794009	0.790100939537654
ENSG00000204392.10	0.011911578587316	6.35215633200387	3.75782346630267	0.798994290152605
ENSG00000152683.14	0.0119176367314776	6.35753211043135	5.49189618815422	0.795325711795936
ENSG00000099999.14	0.0119232762808278	6.29418173328588	2.9654468044255	0.805632625029076
ENSG00000134461.15	0.0119308044201655	6.12465686914564	2.11541238413463	0.817215546158109
ENSG00000028528.14	0.0119754567434393	6.68157394999362	7.47456964570381	0.768681045747784
ENSG00000138738.10	0.0119929657426494	6.13809566940747	0.20658246130417	0.808757272106115
ENSG00000174225.14	0.0119932668411686	4.43576895253879	0.0077510035163335	0.933094884565177
ENSG00000119509.12	0.0119990468072713	6.25091991274708	3.62881531111373	0.801691802181602
ENSG00000123095.5	0.0120202319300721	6.34800412867743	0.443903201719586	0.79442319192753
ENSG00000126453.9	0.0120245156724598	6.1043304319294	1.14618706963251	0.815557308819703
ENSG00000112983.17	0.0120463749214382	6.55739463167979	5.93064810092046	0.782544047602023
ENSG00000169255.13	0.012084061903747	6.19069334253251	0.604836747133339	0.810791802591713
ENSG00000206150.3	0.012092128630434	4.7985783761932	0.0163072194981056	0.898389904166102
ENSG00000103326.10	0.0121154849476557	6.54180302161631	2.10770659510311	0.781424281523343
ENSG00000125676.19	0.0121384874997532	6.55796110020263	6.38100066137539	0.777618853458118
ENSG00000109332.19	0.012144158015587	6.76320326478827	7.32589772057167	0.758209521144115
ENSG00000134109.10	0.012153288836001	6.5105018689142	3.51605149154321	0.781490788320061
ENSG00000151465.13	0.0121571219322597	6.48040756459472	3.86303507283769	0.784708991642756
ENSG00000129951.18	0.0121754273701093	5.18140343687206	0.00958610231371818	0.92200735560365
ENSG00000126267.8	0.0121809621362089	6.61429444035326	3.57971139762923	0.775714179579838
ENSG00000275052.4	0.0122114918800808	6.56627786950603	8.36269463335083	0.774159127932461
ENSG00000102032.12	0.0122312676452634	6.17907339724213	0.629081679708295	0.795806691090789
ENSG00000174903.14	0.0122383946620928	6.72072451701457	7.18424304614272	0.762133705608507
ENSG00000274874.1	0.0122467368648255	4.44005726275373	0.0128403629919131	0.914460097637008
ENSG00000250479.8	0.012402023283121	6.41667343456508	1.19496679933253	0.785906154739248
ENSG00000168488.18	0.0124078470002697	6.7060488272967	4.93422400028945	0.761425404673965
ENSG00000165322.17	0.0124152143588419	6.46087700367463	3.38313337555565	0.780579658493741
ENSG00000164080.13	0.0124178675068145	6.45564026596934	4.30133706376827	0.782133211365505
ENSG00000070718.11	0.0124399344563059	6.38652140685331	3.18428025560264	0.789887975796235
ENSG00000133316.15	0.0124431732208941	6.39859290614372	3.67674301701675	0.787207555279317
ENSG00000091704.9	0.0124907846817232	5.79625789489634	0.0293218149296889	0.86404253990012
ENSG00000121413.12	0.0124954954317123	6.60136566423131	2.39874473055578	0.771335062534382
ENSG00000127054.18	0.0125007350205446	6.67438252777122	5.44133159555122	0.764487445804119
ENSG00000185019.16	0.0125079249520504	6.3173028289302	3.74919559150046	0.794671138515247
ENSG00000165782.10	0.0125163648564955	6.49813169952724	6.69277181669667	0.777681328355921
ENSG00000204231.10	0.0125449799863042	6.57866784815434	8.62107166668253	0.770056141219061
ENSG00000131503.20	0.0125908400546006	6.62803578391017	6.49473796298977	0.764162487867915
ENSG00000168487.17	0.0126867047152613	6.52423183269735	1.09623545160586	0.760461116186974
ENSG00000132680.10	0.0127124396788667	6.58357274687229	4.60350292981079	0.767180037460128
ENSG00000132773.11	0.0127306921622131	6.22176976231237	3.14104693166296	0.794967673773297
ENSG00000197054.11	0.012750442482461	5.96390480968251	0.578988923877965	0.814870435130687
ENSG00000141068.13	0.012756805639296	6.53356729771704	1.77966880479195	0.769794375690678
ENSG00000162065.11	0.0127647473815866	6.33985861369751	1.89373798647602	0.788095234860197
ENSG00000130489.12	0.0127940809086428	6.29407626853564	1.5948940168241	0.786171831123063
ENSG00000110172.11	0.0128035188120483	6.44156953838323	1.99477065674255	0.775364649304795
ENSG00000155324.9	0.012805606589348	6.40467153537499	1.04705770538223	0.780587750163523
ENSG00000125485.17	0.0128172465535828	6.27741087435785	2.29464430100699	0.793218745528756
ENSG00000054277.12	0.0128213368119209	6.16985838765229	0.583789655567946	0.802683200497122
ENSG00000146385.1	0.0128238451332223	3.93576397105222	0.0251534166757302	0.929386843320169
ENSG00000179919.3	0.0128335234386001	3.92852489187048	0.0452729260159718	0.929386850672531
ENSG00000108604.15	0.0128418193861707	6.5874093115107	3.28028852565919	0.76048267880285
ENSG00000164180.13	0.0128435209049073	6.32644961011369	2.61238642529922	0.786958270092884
ENSG00000136021.17	0.0128754233280046	6.50063545739888	6.93207626494522	0.769832652908027
ENSG00000120029.12	0.0128821052045829	6.45703995026305	1.175607696098	0.774804735793672
ENSG00000056050.6	0.0129061104681041	6.28510616168616	4.11941350681821	0.787770713245814
ENSG00000156831.7	0.0129496311168815	6.23438377143557	3.99757696794774	0.788565343233123
ENSG00000066697.14	0.0129507264012216	6.25296266018502	2.1896632558207	0.789708630160988
ENSG00000229117.8	0.0129698932931173	6.8951213945725	5.05940168344051	0.730065951975163
ENSG00000254440.3	0.0130314663719017	4.21028064835314	0.00537450657025332	0.947677824243858
ENSG00000265241.6	0.0130556653340303	6.59299022466989	6.62530952771807	0.759836116452462
ENSG00000115486.11	0.0130691586991199	6.45001660921884	5.65916856868546	0.769721177225005
ENSG00000164989.15	0.0130765702886985	5.97644813505945	0.584949280442925	0.81369495114486
ENSG00000006695.10	0.013076817010934	6.27768582652232	2.89248642606726	0.788172461578554
ENSG00000145216.15	0.0130958709319925	6.46642526271168	12.0232082113597	0.768877473241165
ENSG00000111540.15	0.0131159420374788	6.72554929142999	8.34341398859387	0.748853154132613
ENSG00000183665.5	0.0131251366210261	6.17238870567579	3.61815123534108	0.792973573605732
ENSG00000167548.14	0.013140814537354	6.67523538176508	5.02675851150466	0.750848222118762
ENSG00000131931.8	0.0131417602776364	6.14145500525684	1.79778503788708	0.796546968919236
ENSG00000125730.16	0.0131504856443044	6.73040521975178	0.635562571395286	0.720785489118373
ENSG00000134049.4	0.0132207463293797	6.40191338617376	5.5007133796579	0.770537690267305
ENSG00000176994.10	0.013247207667564	6.44001947418287	4.17895336614145	0.769572685646482
ENSG00000262919.7	0.0132867277801546	6.30854164406359	3.25333825078088	0.783457796372466
ENSG00000213599.9	0.0133087752801752	6.37839418559896	1.68474014532223	0.775108688697684
ENSG00000168300.13	0.0133164545856859	6.54178886627867	4.680983417142	0.75711745084876
ENSG00000187147.17	0.0133405490964825	6.58218129793107	9.29380060308523	0.758282817495602
ENSG00000169957.9	0.0133565953614388	6.48479807675666	4.76039982097118	0.767053160341276
ENSG00000110274.14	0.0133748631421257	6.48586112659373	4.94855764389085	0.763886579898801
ENSG00000072364.12	0.0133758595878907	6.6509353692448	5.44600958785214	0.745527635765021
ENSG00000106603.17	0.013416581279469	6.42086897859192	7.73008324144821	0.770035722446927
ENSG00000130167.13	0.0134542109276319	4.41802966338068	0.00580449913394224	0.939282614417869
ENSG00000089351.14	0.0134868819471256	6.57949969400864	3.36261209780699	0.749242673647773
ENSG00000100038.19	0.0134888537207864	6.42704330094182	2.88621820889354	0.767778611736243
ENSG00000185122.10	0.013563574047043	6.63966822479249	6.97474838794731	0.745578474529014
ENSG00000157350.12	0.01359404131233	6.44540186804333	2.56247504320988	0.763483212861528
ENSG00000186572.2	0.0136223434101536	3.90280973520179	0.561729612973285	0.841459218385877
ENSG00000198129.2	0.0136223434101536	3.90280973520179	0.561729612973285	0.841459218385877
ENSG00000115163.14	0.0136388557271628	5.30443859662076	0.0389556910886694	0.851806063138081
ENSG00000225190.8	0.01364914234644	6.50865816745764	3.29107386332971	0.756015468847479
ENSG00000013810.18	0.0136523396947367	6.25507782539324	0.928854673167651	0.780550648283493
ENSG00000087152.15	0.0136588902077867	6.57546508154502	5.70263680703294	0.753926722049574
ENSG00000197763.12	0.0136671679044961	6.10308461081067	0.531415550622201	0.786240614416589
ENSG00000133114.17	0.0136773505345291	6.33461821351754	6.71171269428261	0.772377182364856
ENSG00000144061.12	0.0136786534308498	6.14017486751733	0.426344098662892	0.78985772875017
ENSG00000105443.13	0.0136804796001472	6.57241084263857	8.00899263872872	0.75003132623145
ENSG00000177888.7	0.0136899394736229	6.33019262278692	2.75753385440676	0.770737994869414
ENSG00000269556.7	0.0137436514863451	6.39447556528963	7.17078733509038	0.763999698494455
ENSG00000108587.14	0.0137624087179857	6.48349284099366	12.0458676757577	0.756668538446388
ENSG00000088727.12	0.0137789831796598	6.02481238074775	1.38765070312746	0.801400802218354
ENSG00000160213.5	0.0137869084931391	6.62813080999875	1.12972033844166	0.740543471720447
ENSG00000185829.15	0.0138033512026068	6.36143707241642	1.76452702717115	0.77066547728828
ENSG00000109586.11	0.0138894487737376	6.34083814552202	1.45968160532408	0.773392300208607
ENSG00000132664.11	0.0139285330475564	6.23630125382704	4.33154613483618	0.777127783057439
ENSG00000065665.20	0.0139461154010715	6.27689913146975	3.10197293107708	0.7818492449202
ENSG00000141542.10	0.0139714839706204	6.36937029075585	2.13643271492446	0.771689493194044
ENSG00000196663.15	0.0139863739506948	6.4976291687971	3.52945790619374	0.756983919233205
ENSG00000176055.9	0.0139936352047464	6.13081301455646	1.23406406161328	0.785595829710382
ENSG00000168591.15	0.0140198869282219	6.52116653868331	10.6177146928987	0.748791024378548
ENSG00000179889.18	0.0140294371670174	6.63553907986898	8.4460342351929	0.737288177703824
ENSG00000105185.11	0.0140346062141916	6.50826468569193	8.35001977002958	0.749055302876989
ENSG00000198399.14	0.0140378206912612	6.57094272309753	5.99442705633379	0.74298086027714
ENSG00000187951.10	0.0140599229775965	5.8856105986875	0.385363764722014	0.809459232829457
ENSG00000184903.9	0.0140687685250384	6.12916032341922	1.66909250616778	0.77758707724268
ENSG00000166888.10	0.0140696919570943	6.72988614759316	3.87436051618583	0.720789594882624
